Tiempo(ms),Setpoint(cm),Altura(cm),PWM
74421,15.00,13.15,220.00
74441,15.00,12.99,220.00
74461,15.00,12.60,220.00
74481,15.00,12.65,201.70
74501,15.00,12.82,154.66
74521,15.00,12.93,181.44
74541,15.00,12.85,220.00
74561,15.00,12.94,185.65
74581,15.00,13.00,200.05
74601,15.00,12.89,220.00
74621,15.00,12.69,220.00
74641,15.00,12.56,220.00
74661,15.00,12.49,220.00
74681,15.00,12.44,220.00
74701,15.00,12.42,220.00
74721,15.00,12.40,220.00
74741,15.00,12.40,220.00
74761,15.00,12.53,170.62
74781,15.00,12.61,191.89
74801,15.00,12.80,148.86
74821,15.00,12.91,178.04
74841,15.00,13.12,136.96
74861,15.00,13.25,170.05
74881,15.00,13.33,189.92
74901,15.00,13.37,201.85
74921,15.00,13.40,209.02
74941,15.00,13.42,213.33
74961,15.00,13.43,215.92
74981,15.00,13.43,217.49
75001,15.00,13.44,218.44
75021,15.00,13.02,220.00
75041,15.00,12.76,220.00
75061,15.00,12.61,220.00
75081,15.00,12.52,220.00
75101,15.00,13.13,110.00
75121,15.00,13.50,110.00
75141,15.00,13.71,130.66
75161,15.00,13.70,220.00
75181,15.00,13.69,220.00
75201,15.00,13.69,220.00
75221,15.00,13.69,219.57
75241,15.00,13.68,219.16
75261,15.00,13.17,220.00
75281,15.00,12.85,220.00
75301,15.00,12.66,220.00
75321,15.00,12.55,220.00
75341,15.00,12.48,220.00
75361,15.00,12.87,110.00
75381,15.00,13.10,130.06
75401,15.00,13.09,220.00
75421,15.00,13.09,220.00
75441,15.00,13.23,164.49
75461,15.00,13.83,110.00
75481,15.00,14.20,110.00
75501,15.00,14.42,126.08
75521,15.00,14.69,110.00
75541,15.00,14.86,145.21
75561,15.00,14.96,171.16
75581,15.00,14.45,220.00
75601,15.00,14.05,220.00
75621,15.00,13.38,220.00
75641,15.00,12.84,220.00
75661,15.00,12.52,220.00
75681,15.00,12.32,220.00
75701,15.00,12.21,220.00
75721,15.00,12.14,220.00
75741,15.00,12.10,220.00
75761,15.00,12.07,220.00
75781,15.00,12.19,178.63
75801,15.00,12.27,197.82
75821,15.00,12.31,209.34
75841,15.00,12.34,216.28
75861,15.00,12.36,217.67
75881,15.00,12.37,220.00
75901,15.00,12.52,167.59
75921,15.00,12.61,190.41
75941,15.00,12.66,204.11
75961,15.00,12.97,110.00
75981,15.00,13.16,146.96
76001,15.00,13.38,134.52
76021,15.00,13.92,110.00
76041,15.00,14.25,110.00
76061,15.00,14.45,135.43
76081,15.00,14.28,220.00
76101,15.00,13.95,220.00
76121,15.00,13.74,220.00
76141,15.00,13.62,220.00
76161,15.00,13.55,220.00
76181,15.00,13.23,220.00
76201,15.00,13.03,220.00
76221,15.00,12.91,220.00
76241,15.00,12.71,220.00
76261,15.00,12.72,219.73
76281,15.00,12.73,220.00
76301,15.00,12.73,220.00
76321,15.00,12.73,220.00
76341,15.00,12.73,220.00
76361,15.00,12.74,220.00
76381,15.00,12.74,220.00
76401,15.00,12.87,168.84
76421,15.00,12.82,220.00
76441,15.00,13.07,123.26
76461,15.00,13.22,162.22
76481,15.00,13.40,146.54
76501,15.00,13.66,117.03
76521,15.00,14.09,110.00
76541,15.00,14.35,110.00
76561,15.00,14.79,110.00
76581,15.00,15.06,110.00
76601,15.00,17.08,110.00
76621,15.00,17.26,125.13
76641,15.00,16.54,220.00
76661,15.00,15.82,220.00
76681,15.00,14.97,220.00
76701,15.00,14.21,220.00
76721,15.00,13.20,220.00
76741,15.00,12.45,220.00
76761,15.00,12.00,220.00
76781,15.00,11.73,220.00
76801,15.00,11.42,220.00
76821,15.00,11.24,220.00
76841,15.00,11.13,220.00
76861,15.00,10.93,220.00
76881,15.00,10.66,220.00
76901,15.00,10.49,220.00
76921,15.00,10.54,216.88
76941,15.00,10.71,169.41
76961,15.00,11.10,110.00
76981,15.00,11.61,110.00
77001,15.00,11.92,110.00
77021,15.00,12.24,110.00
77041,15.00,12.72,110.00
77061,15.00,17.22,110.00
77081,15.00,19.91,110.00
77101,15.00,21.53,110.00
77121,15.00,21.61,141.12
77141,15.00,18.34,220.00
77161,15.00,15.82,220.00
77181,15.00,14.30,220.00
77201,15.00,13.40,220.00
77221,15.00,12.71,220.00
77241,15.00,12.30,220.00
77261,15.00,11.91,220.00
77281,15.00,11.68,220.00
77301,15.00,11.54,220.00
77321,15.00,11.45,220.00
77341,15.00,11.40,220.00
77361,15.00,11.37,220.00
77381,15.00,11.21,220.00
77401,15.00,11.11,220.00
77421,15.00,11.20,200.01
77441,15.00,11.53,110.00
77461,15.00,11.73,150.20
77481,15.00,11.85,181.96
77501,15.00,12.06,145.22
77521,15.00,12.19,178.18
77541,15.00,12.41,139.37
77561,15.00,12.68,118.02
77581,15.00,12.84,160.21
77601,15.00,12.94,185.53
77621,15.00,12.86,220.00
77641,15.00,13.19,110.00
77661,15.00,13.38,142.39
77681,15.00,13.26,220.00
77701,15.00,13.19,220.00
77721,15.00,13.15,220.00
77741,15.00,12.98,220.00
77761,15.00,12.46,220.00
77781,15.00,12.14,220.00
77801,15.00,12.38,132.81
77821,15.00,12.38,220.00
77841,15.00,12.38,220.00
77861,15.00,12.38,220.00
77881,15.00,12.38,220.00
77901,15.00,12.38,220.00
77921,15.00,12.24,220.00
77941,15.00,12.29,206.36
77961,15.00,12.47,156.39
77981,15.00,12.44,220.00
78001,15.00,12.56,179.29
78021,15.00,12.77,142.10
78041,15.00,12.76,220.00
78061,15.00,12.74,220.00
78081,15.00,12.73,220.00
78101,15.00,12.73,220.00
78121,15.00,12.72,220.00
78141,15.00,12.59,220.00
78161,15.00,13.16,110.00
78181,15.00,13.51,110.00
78201,15.00,13.71,137.02
78221,15.00,13.71,220.00
78241,15.00,13.84,168.52
78261,15.00,13.78,220.00
78281,15.00,13.75,220.00
78301,15.00,13.63,220.00
78321,15.00,13.41,220.00
78341,15.00,13.00,220.00
78361,15.00,12.75,220.00
78381,15.00,12.60,220.00
78401,15.00,12.51,220.00
78421,15.00,12.46,220.00
78441,15.00,12.43,220.00
78461,15.00,12.83,110.00
78481,15.00,13.07,128.66
78501,15.00,13.21,165.95
78521,15.00,13.17,220.00
78541,15.00,12.99,220.00
78561,15.00,12.89,220.00
78581,15.00,12.83,220.00
78601,15.00,12.79,220.00
78621,15.00,12.77,220.00
78641,15.00,12.76,220.00
78661,15.00,12.75,220.00
78681,15.00,12.74,220.00
78701,15.00,12.74,220.00
78721,15.00,12.74,220.00
78741,15.00,12.74,220.00
78761,15.00,12.74,220.00
78781,15.00,13.02,111.73
78801,15.00,13.19,155.77
78821,15.00,13.39,143.14
78841,15.00,13.41,213.12
78861,15.00,13.28,220.00
78881,15.00,13.20,220.00
78901,15.00,13.16,220.00
78921,15.00,13.13,220.00
78941,15.00,13.12,220.00
78961,15.00,13.24,173.67
78981,15.00,13.42,151.16
79001,15.00,13.52,178.90
79021,15.00,13.59,195.55
79041,15.00,13.62,205.55
79061,15.00,13.65,211.56
79081,15.00,13.66,215.17
79101,15.00,13.67,217.35
79121,15.00,13.15,220.00
79141,15.00,12.84,220.00
79161,15.00,12.66,220.00
79181,15.00,12.54,220.00
79201,15.00,12.48,220.00
79221,15.00,12.72,130.85
79241,15.00,12.87,168.23
79261,15.00,13.10,132.07
79281,15.00,13.23,168.12
79301,15.00,13.55,110.00
79321,15.00,13.75,141.62
79341,15.00,14.00,116.62
79361,15.00,14.16,156.60
79381,15.00,14.25,180.59
79401,15.00,14.02,220.00
79421,15.00,13.89,220.00
79441,15.00,13.71,220.00
79461,15.00,13.32,220.00
79481,15.00,13.37,203.20
79501,15.00,13.12,220.00
79521,15.00,12.96,220.00
79541,15.00,12.87,220.00
79561,15.00,12.82,220.00
79581,15.00,12.79,220.00
79601,15.00,12.90,178.38
79621,15.00,12.84,220.00
79641,15.00,12.93,186.40
79661,15.00,12.99,201.66
79681,15.00,12.89,220.00
79701,15.00,12.83,220.00
79721,15.00,12.79,220.00
79741,15.00,12.77,220.00
79761,15.00,12.76,220.00
79781,15.00,12.89,173.91
79801,15.00,13.11,135.60
79821,15.00,13.34,131.28
79841,15.00,13.76,110.00
79861,15.00,14.15,110.00
79881,15.00,14.80,110.00
79901,15.00,15.20,110.00
79921,15.00,15.44,115.25
79941,15.00,15.58,152.48
79961,15.00,14.82,220.00
79981,15.00,14.13,220.00
80001,15.00,13.57,220.00
80021,15.00,13.09,220.00
80041,15.00,12.81,220.00
80061,15.00,12.49,220.00
80081,15.00,12.16,220.00
80101,15.00,11.97,220.00
80121,15.00,11.85,220.00
80141,15.00,11.78,220.00
80161,15.00,12.02,135.26
80181,15.00,12.31,114.14
80201,15.00,12.76,110.00
80221,15.00,13.03,115.94
80241,15.00,13.20,158.62
80261,15.00,13.29,184.24
80281,15.00,13.21,220.00
80301,15.00,13.16,220.00
80321,15.00,12.85,220.00
80341,15.00,12.52,220.00
80361,15.00,12.33,220.00
80381,15.00,12.35,220.00
80401,15.00,12.36,220.00
80421,15.00,12.37,220.00
80441,15.00,12.37,220.00
80461,15.00,12.52,169.42
80481,15.00,12.46,220.00
80501,15.00,12.71,127.86
80521,15.00,12.86,166.70
80541,15.00,12.81,220.00
80561,15.00,12.64,220.00
80581,15.00,12.68,211.20
80601,15.00,12.70,217.56
80621,15.00,13.00,110.00
80641,15.00,13.17,153.35
80661,15.00,13.28,181.19
80681,15.00,13.35,197.90
80701,15.00,13.38,207.93
80721,15.00,13.40,216.76
80741,15.00,13.13,220.00
80761,15.00,12.98,220.00
80781,15.00,12.88,220.00
80801,15.00,12.82,220.00
80821,15.00,12.93,184.86
80841,15.00,12.99,201.02
80861,15.00,13.03,210.72
80881,15.00,13.05,216.56
80901,15.00,13.06,220.00
80921,15.00,13.07,220.00
80941,15.00,12.94,220.00
80961,15.00,12.99,202.67
80981,15.00,13.03,211.75
81001,15.00,12.91,220.00
81021,15.00,12.84,220.00
81041,15.00,12.94,188.03
81061,15.00,12.99,203.00
81081,15.00,13.03,211.99
81101,15.00,13.19,158.79
81121,15.00,13.29,184.62
81141,15.00,13.59,110.00
81161,15.00,13.77,148.31
81181,15.00,13.88,176.90
81201,15.00,13.94,196.86
81221,15.00,13.97,206.09
81241,15.00,13.86,220.00
81261,15.00,13.79,220.00
81281,15.00,13.50,220.00
81301,15.00,13.34,220.00
81321,15.00,13.38,207.82
81341,15.00,13.41,214.09
81361,15.00,13.42,217.86
81381,15.00,13.43,220.00
81401,15.00,13.43,220.00
81421,15.00,13.43,220.00
81441,15.00,13.43,220.00
81461,15.00,13.29,220.00
81481,15.00,13.21,220.00
81501,15.00,13.16,220.00
81521,15.00,13.13,220.00
81541,15.00,13.11,220.00
81561,15.00,13.24,171.29
81581,15.00,13.32,192.20
81601,15.00,13.61,110.00
81621,15.00,13.92,110.00
81641,15.00,14.11,145.04
81661,15.00,14.50,110.00
81681,15.00,14.60,177.17
81701,15.00,14.51,220.00
81721,15.00,14.47,220.00
81741,15.00,14.44,220.00
81761,15.00,14.14,220.00
81781,15.00,13.86,220.00
81801,15.00,13.69,220.00
81821,15.00,13.30,220.00
81841,15.00,12.93,220.00
81861,15.00,12.71,220.00
81881,15.00,12.58,220.00
81901,15.00,12.50,220.00
81921,15.00,12.45,220.00
81941,15.00,12.70,126.87
81961,15.00,12.85,166.46
81981,15.00,12.94,190.23
82001,15.00,13.00,204.51
82021,15.00,12.89,220.00
82041,15.00,12.83,220.00
82061,15.00,12.79,220.00
82081,15.00,12.76,220.00
82101,15.00,12.75,220.00
82121,15.00,12.74,220.00
82141,15.00,12.74,220.00
82161,15.00,12.74,220.00
82181,15.00,13.02,113.88
82201,15.00,13.18,160.64
82221,15.00,13.29,183.17
82241,15.00,13.35,199.45
82261,15.00,13.38,212.01
82281,15.00,13.26,220.00
82301,15.00,13.19,220.00
82321,15.00,13.15,220.00
82341,15.00,13.26,180.30
82361,15.00,13.33,195.01
82381,15.00,13.38,206.59
82401,15.00,13.40,213.55
82421,15.00,13.42,217.74
82441,15.00,13.43,220.00
82461,15.00,13.43,220.00
82481,15.00,13.44,220.00
82501,15.00,13.44,220.00
82521,15.00,13.44,220.00
82541,15.00,13.44,220.00
82561,15.00,13.44,220.00
82581,15.00,13.44,220.00
82601,15.00,13.44,220.00
82621,15.00,13.54,184.90
82641,15.00,13.60,199.99
82661,15.00,13.63,209.05
82681,15.00,13.65,214.49
82701,15.00,13.66,217.77
82721,15.00,13.95,110.00
82741,15.00,14.13,150.59
82761,15.00,14.51,110.00
82781,15.00,14.89,110.00
82801,15.00,15.25,110.00
82821,15.00,15.47,124.85
82841,15.00,15.60,158.90
82861,15.00,15.68,179.33
82881,15.00,15.44,220.00
82901,15.00,14.88,220.00
82921,15.00,14.02,220.00
82941,15.00,13.51,220.00
82961,15.00,13.20,220.00
82981,15.00,12.87,220.00
83001,15.00,12.67,220.00
83021,15.00,12.70,218.26
83041,15.00,12.57,220.00
83061,15.00,12.49,220.00
83081,15.00,12.59,190.08
83101,15.00,12.65,205.43
83121,15.00,12.68,214.66
83141,15.00,12.71,220.00
83161,15.00,12.72,220.00
83181,15.00,12.72,220.00
83201,15.00,12.72,220.00
83221,15.00,12.86,169.88
83241,15.00,12.95,192.53
83261,15.00,13.24,110.00
83281,15.00,13.42,154.25
83301,15.00,13.67,123.13
83321,15.00,14.24,110.00
83341,15.00,15.42,110.00
83361,15.00,17.30,110.00
83381,15.00,17.26,216.41
83401,15.00,17.24,210.53
83421,15.00,16.52,220.00
83441,15.00,15.80,220.00
83461,15.00,15.24,220.00
83481,15.00,14.61,220.00
83501,15.00,14.15,220.00
83521,15.00,13.44,220.00
83541,15.00,13.01,220.00
83561,15.00,12.76,220.00
83581,15.00,12.61,220.00
83601,15.00,12.51,220.00
83621,15.00,12.46,220.00
83641,15.00,12.43,220.00
83661,15.00,12.69,124.03
83681,15.00,12.71,220.00
83701,15.00,12.72,220.00
83721,15.00,12.73,220.00
83741,15.00,12.73,220.00
83761,15.00,12.73,220.00
83781,15.00,12.73,220.00
83801,15.00,12.87,172.39
83821,15.00,13.34,110.00
83841,15.00,13.62,111.00
83861,15.00,14.49,110.00
83881,15.00,15.01,110.00
83901,15.00,15.89,110.00
83921,15.00,18.73,110.00
83941,15.00,20.44,110.00
83961,15.00,19.91,220.00
83981,15.00,18.83,220.00
84001,15.00,18.18,220.00
84021,15.00,16.53,220.00
84041,15.00,15.01,220.00
84061,15.00,13.67,220.00
84081,15.00,12.74,220.00
84101,15.00,12.17,220.00
84121,15.00,11.84,220.00
84141,15.00,11.63,220.00
84161,15.00,11.37,220.00
84181,15.00,11.36,220.00
84201,15.00,11.21,220.00
84221,15.00,11.12,220.00
84241,15.00,11.20,204.06
84261,15.00,11.25,217.27
84281,15.00,11.28,220.00
84301,15.00,11.44,174.15
84321,15.00,11.53,198.54
84341,15.00,11.87,110.00
84361,15.00,12.07,151.67
84381,15.00,12.34,124.81
84401,15.00,12.64,110.64
84421,15.00,13.34,110.00
84441,15.00,13.90,110.00
84461,15.00,14.24,110.00
84481,15.00,14.58,110.00
84501,15.00,14.78,134.84
84521,15.00,14.91,166.82
84541,15.00,14.18,220.00
84561,15.00,13.60,220.00
84581,15.00,12.83,220.00
84601,15.00,12.08,220.00
84621,15.00,11.64,220.00
84641,15.00,11.37,220.00
84661,15.00,11.21,220.00
84681,15.00,10.97,220.00
84701,15.00,10.97,220.00
84721,15.00,10.97,220.00
84741,15.00,10.83,220.00
84761,15.00,10.89,218.28
84781,15.00,10.92,220.00
84801,15.00,10.94,220.00
84821,15.00,11.09,176.41
84841,15.00,11.19,200.88
84861,15.00,11.38,159.78
84881,15.00,11.64,131.52
84901,15.00,11.94,113.71
84921,15.00,12.26,110.00
84941,15.00,12.45,154.72
84961,15.00,12.94,110.00
84981,15.00,13.25,110.00
85001,15.00,13.43,152.67
85021,15.00,13.67,125.26
85041,15.00,13.82,163.80
85061,15.00,13.91,186.93
85081,15.00,13.72,220.00
85101,15.00,13.47,220.00
85121,15.00,13.03,220.00
85141,15.00,12.63,220.00
85161,15.00,12.25,220.00
85181,15.00,11.88,220.00
85201,15.00,11.66,220.00
85221,15.00,11.53,220.00
85241,15.00,11.45,220.00
85261,15.00,11.40,220.00
85281,15.00,11.65,134.70
85301,15.00,11.94,118.53
85321,15.00,12.12,163.83
85341,15.00,12.22,191.03
85361,15.00,12.15,220.00
85381,15.00,12.10,220.00
85401,15.00,12.07,220.00
85421,15.00,12.06,220.00
85441,15.00,12.05,220.00
85461,15.00,12.46,110.00
85481,15.00,12.71,130.62
85501,15.00,12.86,169.45
85521,15.00,12.95,192.76
85541,15.00,13.14,150.95
85561,15.00,13.25,180.86
85581,15.00,13.18,220.00
85601,15.00,12.86,220.00
85621,15.00,12.67,220.00
85641,15.00,12.55,220.00
85661,15.00,12.48,220.00
85681,15.00,12.44,220.00
85701,15.00,12.41,220.00
85721,15.00,12.40,220.00
85741,15.00,12.39,220.00
85761,15.00,12.38,220.00
85781,15.00,12.53,174.67
85801,15.00,12.61,196.77
85821,15.00,12.66,210.04
85841,15.00,12.97,110.00
85861,15.00,13.15,154.20
85881,15.00,13.12,220.00
85901,15.00,13.11,220.00
85921,15.00,12.96,220.00
85941,15.00,12.87,220.00
85961,15.00,12.82,220.00
85981,15.00,12.78,220.00
86001,15.00,13.14,110.00
86021,15.00,13.36,139.51
86041,15.00,13.49,173.47
86061,15.00,13.56,193.85
86081,15.00,13.61,206.09
86101,15.00,13.64,213.45
86121,15.00,13.66,217.87
86141,15.00,13.67,217.74
86161,15.00,13.81,167.40
86181,15.00,13.91,186.64
86201,15.00,13.96,200.94
86221,15.00,13.99,209.53
86241,15.00,13.77,220.00
86261,15.00,13.64,220.00
86281,15.00,13.55,220.00
86301,15.00,13.51,220.00
86321,15.00,13.48,220.00
86341,15.00,13.47,220.00
86361,15.00,13.45,220.00
86381,15.00,13.30,220.00
86401,15.00,13.21,220.00
86421,15.00,13.16,220.00
86441,15.00,13.27,182.03
86461,15.00,13.34,199.65
86481,15.00,13.48,171.17
86501,15.00,13.56,192.57
86521,15.00,13.75,149.62
86541,15.00,13.86,178.83
86561,15.00,13.93,193.57
86581,15.00,13.98,205.18
86601,15.00,14.15,153.54
86621,15.00,14.81,110.00
86641,15.00,15.20,110.00
86661,15.00,15.01,220.00
86681,15.00,14.90,220.00
86701,15.00,14.83,220.00
86721,15.00,14.37,220.00
86741,15.00,14.10,220.00
86761,15.00,13.55,220.00
86781,15.00,13.23,220.00
86801,15.00,13.03,220.00
86821,15.00,13.29,122.85
86841,15.00,13.45,163.63
86861,15.00,13.69,129.50
86881,15.00,13.68,220.00
86901,15.00,13.68,220.00
86921,15.00,13.44,220.00
86941,15.00,13.30,220.00
86961,15.00,13.21,220.00
86981,15.00,13.16,220.00
87001,15.00,12.99,220.00
87021,15.00,12.89,220.00
87041,15.00,12.68,220.00
87061,15.00,12.56,220.00
87081,15.00,12.49,220.00
87101,15.00,12.72,135.55
87121,15.00,12.87,172.73
87141,15.00,13.10,136.45
87161,15.00,13.23,172.42
87181,15.00,13.70,110.00
87201,15.00,13.97,112.62
87221,15.00,14.28,110.00
87241,15.00,16.10,110.00
87261,15.00,15.56,220.00
87281,15.00,15.23,220.00
87301,15.00,15.03,220.00
87321,15.00,14.64,220.00
87341,15.00,14.16,220.00
87361,15.00,13.58,220.00
87381,15.00,12.96,220.00
87401,15.00,12.59,220.00
87421,15.00,12.37,220.00
87441,15.00,12.23,220.00
87461,15.00,12.15,220.00
87481,15.00,12.24,197.89
87501,15.00,12.44,153.28
87521,15.00,12.56,184.27
87541,15.00,12.49,220.00
87561,15.00,12.59,191.45
87581,15.00,12.65,207.20
87601,15.00,12.54,220.00
87621,15.00,12.47,220.00
87641,15.00,12.58,189.60
87661,15.00,12.64,206.12
87681,15.00,12.96,110.00
87701,15.00,13.15,151.67
87721,15.00,13.27,181.70
87741,15.00,13.19,220.00
87761,15.00,13.15,220.00
87781,15.00,13.12,220.00
87801,15.00,13.25,176.66
87821,15.00,13.33,196.72
87841,15.00,13.37,208.76
87861,15.00,12.97,220.00
87881,15.00,12.73,220.00
87901,15.00,12.59,220.00
87921,15.00,13.03,110.00
87941,15.00,13.29,123.06
87961,15.00,13.45,164.02
87981,15.00,13.54,188.61
88001,15.00,13.60,203.37
88021,15.00,13.54,220.00
88041,15.00,13.50,220.00
88061,15.00,13.48,220.00
88081,15.00,13.45,220.00
88101,15.00,13.44,220.00
88121,15.00,13.44,220.00
88141,15.00,13.54,187.98
88161,15.00,13.60,203.01
88181,15.00,14.19,110.00
88201,15.00,14.55,110.00
88221,15.00,14.62,191.50
88241,15.00,14.67,202.61
88261,15.00,14.42,220.00
88281,15.00,13.75,220.00
88301,15.00,13.34,220.00
88321,15.00,13.24,220.00
88341,15.00,13.17,220.00
88361,15.00,13.14,220.00
88381,15.00,13.11,220.00
88401,15.00,13.10,220.00
88421,15.00,13.24,173.75
88441,15.00,13.70,110.00
88461,15.00,13.97,113.52
88481,15.00,14.14,156.68
88501,15.00,14.10,220.00
88521,15.00,14.07,220.00
88541,15.00,14.05,220.00
88561,15.00,13.66,220.00
88581,15.00,13.43,220.00
88601,15.00,13.01,220.00
88621,15.00,12.76,220.00
88641,15.00,12.60,220.00
88661,15.00,13.04,110.00
88681,15.00,13.29,124.49
88701,15.00,13.59,110.00
88721,15.00,14.06,110.00
88741,15.00,14.33,111.04
88761,15.00,14.50,154.36
88781,15.00,14.60,180.35
88801,15.00,14.38,220.00
88821,15.00,14.00,220.00
88841,15.00,13.78,220.00
88861,15.00,13.50,220.00
88881,15.00,13.05,220.00
88901,15.00,12.64,220.00
88921,15.00,12.40,220.00
88941,15.00,12.25,220.00
88961,15.00,12.45,155.59
88981,15.00,12.84,110.00
89001,15.00,13.08,133.84
89021,15.00,12.94,220.00
89041,15.00,12.86,220.00
89061,15.00,12.67,220.00
89081,15.00,12.55,220.00
89101,15.00,12.34,220.00
89121,15.00,12.22,220.00
89141,15.00,12.14,220.00
89161,15.00,12.10,220.00
89181,15.00,12.21,190.42
89201,15.00,12.56,110.00
89221,15.00,12.77,147.84
89241,15.00,12.89,180.54
89261,15.00,12.83,220.00
89281,15.00,12.79,220.00
89301,15.00,12.77,220.00
89321,15.00,12.76,220.00
89341,15.00,12.75,220.00
89361,15.00,12.74,220.00
89381,15.00,12.88,176.97
89401,15.00,12.96,198.05
89421,15.00,13.01,210.70
89441,15.00,12.89,220.00
89461,15.00,12.82,220.00
89481,15.00,12.64,220.00
89501,15.00,12.54,220.00
89521,15.00,12.47,220.00
89541,15.00,12.72,131.82
89561,15.00,13.01,115.15
89581,15.00,13.18,160.13
89601,15.00,13.53,110.00
89621,15.00,13.87,110.00
89641,15.00,14.08,141.29
89661,15.00,14.34,117.76
89681,15.00,14.50,158.63
89701,15.00,14.59,183.15
89721,15.00,14.79,139.26
89741,15.00,14.91,170.66
89761,15.00,14.42,220.00
89781,15.00,13.88,220.00
89801,15.00,13.43,220.00
89821,15.00,12.87,220.00
89841,15.00,12.25,220.00
89861,15.00,11.88,220.00
89881,15.00,11.66,220.00
89901,15.00,11.53,220.00
89921,15.00,11.45,220.00
89941,15.00,11.40,220.00
89961,15.00,11.37,220.00
89981,15.00,11.49,191.28
90001,15.00,11.56,210.14
90021,15.00,11.61,218.69
90041,15.00,11.78,170.77
90061,15.00,12.02,141.22
90081,15.00,12.31,119.88
90101,15.00,12.48,164.83
90121,15.00,12.96,110.00
90141,15.00,13.25,113.65
90161,15.00,13.42,158.85
90181,15.00,13.53,185.97
90201,15.00,13.59,202.26
90221,15.00,13.52,220.00
90241,15.00,13.48,220.00
90261,15.00,13.18,220.00
90281,15.00,13.01,220.00
90301,15.00,12.90,220.00
90321,15.00,12.83,220.00
90341,15.00,12.66,220.00
90361,15.00,12.55,220.00
90381,15.00,12.48,220.00
90401,15.00,12.44,220.00
90421,15.00,12.41,220.00
90441,15.00,12.40,220.00
90461,15.00,12.53,179.47
90481,15.00,12.62,200.66
90501,15.00,12.66,213.39
90521,15.00,12.84,162.44
90541,15.00,12.80,220.00
90561,15.00,12.92,183.32
90581,15.00,13.13,146.35
90601,15.00,13.35,140.09
90621,15.00,13.48,174.83
90641,15.00,13.70,139.87
90661,15.00,13.84,171.09
90681,15.00,13.92,192.58
90701,15.00,13.96,208.27
90721,15.00,13.75,220.00
90741,15.00,13.35,220.00
90761,15.00,13.10,220.00
90781,15.00,13.09,220.00
90801,15.00,12.95,220.00
90821,15.00,13.00,210.36
90841,15.00,13.03,218.49
90861,15.00,13.05,220.00
90881,15.00,13.06,220.00
90901,15.00,13.07,220.00
90921,15.00,12.94,220.00
90941,15.00,12.86,220.00
90961,15.00,12.81,220.00
90981,15.00,12.92,188.19
91001,15.00,12.98,205.21
91021,15.00,13.17,156.84
91041,15.00,13.28,185.55
91061,15.00,13.44,163.73
91081,15.00,13.54,189.13
91101,15.00,13.59,204.38
91121,15.00,13.63,213.53
91141,15.00,13.65,219.04
91161,15.00,13.57,220.00
91181,15.00,13.24,220.00
91201,15.00,13.04,220.00
91221,15.00,12.92,220.00
91241,15.00,12.84,220.00
91261,15.00,12.80,220.00
91281,15.00,12.78,220.00
91301,15.00,13.42,110.00
91321,15.00,13.81,110.00
91341,15.00,14.04,132.40
91361,15.00,14.04,220.00
91381,15.00,14.04,220.00
91401,15.00,14.04,220.00
91421,15.00,14.04,220.00
91441,15.00,14.03,220.00
91461,15.00,13.80,220.00
91481,15.00,13.65,220.00
91501,15.00,13.57,220.00
91521,15.00,13.52,220.00
91541,15.00,13.49,220.00
91561,15.00,14.13,110.00
91581,15.00,14.51,110.00
91601,15.00,14.61,184.41
91621,15.00,14.66,199.03
91641,15.00,14.70,207.81
91661,15.00,14.71,215.87
91681,15.00,14.20,220.00
91701,15.00,13.90,220.00
91721,15.00,13.57,220.00
91741,15.00,12.96,220.00
91761,15.00,12.59,220.00
91781,15.00,12.36,220.00
91801,15.00,12.80,110.00
91821,15.00,13.15,110.00
91841,15.00,13.36,144.24
91861,15.00,13.39,216.61
91881,15.00,13.41,220.00
91901,15.00,13.42,220.00
91921,15.00,13.43,220.00
91941,15.00,13.44,220.00
91961,15.00,13.44,220.00
91981,15.00,13.44,220.00
92001,15.00,13.54,189.51
92021,15.00,13.59,204.72
92041,15.00,13.63,213.86
92061,15.00,13.65,219.35
92081,15.00,13.66,220.00
92101,15.00,13.95,110.21
92121,15.00,14.13,155.48
92141,15.00,14.23,182.64
92161,15.00,14.29,198.94
92181,15.00,14.33,208.73
92201,15.00,14.35,214.60
92221,15.00,14.23,220.00
92241,15.00,14.15,220.00
92261,15.00,13.59,220.00
92281,15.00,13.25,220.00
92301,15.00,13.04,220.00
92321,15.00,12.92,220.00
92341,15.00,13.36,110.00
92361,15.00,13.63,121.91
92381,15.00,13.79,163.40
92401,15.00,13.75,220.00
92421,15.00,13.72,220.00
92441,15.00,13.70,220.00
92461,15.00,13.83,175.44
92481,15.00,13.91,195.54
92501,15.00,14.10,149.00
92521,15.00,14.22,178.81
92541,15.00,14.28,196.71
92561,15.00,13.95,220.00
92581,15.00,13.74,220.00
92601,15.00,13.62,220.00
92621,15.00,13.65,218.60
92641,15.00,13.66,220.00
92661,15.00,13.67,220.00
92681,15.00,13.67,220.00
92701,15.00,13.68,220.00
92721,15.00,13.96,112.68
92741,15.00,14.28,110.00
92761,15.00,14.60,110.00
92781,15.00,14.66,198.65
92801,15.00,14.56,220.00
92821,15.00,14.50,220.00
92841,15.00,14.45,220.00
92861,15.00,14.14,220.00
92881,15.00,13.96,220.00
92901,15.00,13.85,220.00
92921,15.00,14.06,139.44
92941,15.00,14.19,173.11
92961,15.00,14.27,193.32
92981,15.00,14.32,205.45
93001,15.00,14.34,212.74
93021,15.00,14.36,217.11
